par_1,par_2,par_3,fluxo,score_total,score_medio,tipo_ciclo
PARV2_006,PARV2_021,PARV2_069,PARV2_006 → PARV2_021 → PARV2_069 → PARV2_006,1.93,0.643,3_pares
PARV2_063,PARV2_219,PARV2_216,PARV2_063 → PARV2_219 → PARV2_216 → PARV2_063,1.93,0.643,3_pares
PARV2_065,PARV2_193,PARV2_202,PARV2_065 → PARV2_193 → PARV2_202 → PARV2_065,1.93,0.643,3_pares
PARV2_072,PARV2_193,PARV2_216,PARV2_072 → PARV2_193 → PARV2_216 → PARV2_072,1.93,0.643,3_pares
PARV2_108,PARV2_200,PARV2_238,PARV2_108 → PARV2_200 → PARV2_238 → PARV2_108,1.93,0.643,3_pares
PARV2_074,PARV2_159,PARV2_077,PARV2_074 → PARV2_159 → PARV2_077 → PARV2_074,1.93,0.643,3_pares
PARV2_125,PARV2_219,PARV2_216,PARV2_125 → PARV2_219 → PARV2_216 → PARV2_125,1.93,0.643,3_pares
PARV2_054,PARV2_159,PARV2_177,PARV2_054 → PARV2_159 → PARV2_177 → PARV2_054,1.93,0.643,3_pares
PARV2_056,PARV2_127,PARV2_074,PARV2_056 → PARV2_127 → PARV2_074 → PARV2_056,1.93,0.643,3_pares
PARV2_159,PARV2_200,PARV2_246,PARV2_159 → PARV2_200 → PARV2_246 → PARV2_159,1.93,0.643,3_pares
PARV2_154,PARV2_179,PARV2_159,PARV2_154 → PARV2_179 → PARV2_159 → PARV2_154,1.929,0.643,3_pares
PARV2_074,PARV2_148,PARV2_143,PARV2_074 → PARV2_148 → PARV2_143 → PARV2_074,1.929,0.643,3_pares
PARV2_079,PARV2_171,PARV2_127,PARV2_079 → PARV2_171 → PARV2_127 → PARV2_079,1.929,0.643,3_pares
PARV2_070,PARV2_142,PARV2_159,PARV2_070 → PARV2_142 → PARV2_159 → PARV2_070,1.929,0.643,3_pares
PARV2_142,PARV2_193,PARV2_218,PARV2_142 → PARV2_193 → PARV2_218 → PARV2_142,1.929,0.643,3_pares
PARV2_122,PARV2_166,PARV2_125,PARV2_122 → PARV2_166 → PARV2_125 → PARV2_122,1.929,0.643,3_pares
PARV2_014,PARV2_138,PARV2_210,PARV2_014 → PARV2_138 → PARV2_210 → PARV2_014,1.929,0.643,3_pares
PARV2_110,PARV2_171,PARV2_193,PARV2_110 → PARV2_171 → PARV2_193 → PARV2_110,1.929,0.643,3_pares
PARV2_111,PARV2_133,PARV2_182,PARV2_111 → PARV2_133 → PARV2_182 → PARV2_111,1.929,0.643,3_pares
PARV2_127,PARV2_202,PARV2_129,PARV2_127 → PARV2_202 → PARV2_129 → PARV2_127,1.929,0.643,3_pares
PARV2_006,PARV2_134,PARV2_243,PARV2_006 → PARV2_134 → PARV2_243 → PARV2_006,1.929,0.643,3_pares
PARV2_122,PARV2_142,PARV2_159,PARV2_122 → PARV2_142 → PARV2_159 → PARV2_122,1.928,0.643,3_pares
PARV2_006,PARV2_065,PARV2_202,PARV2_006 → PARV2_065 → PARV2_202 → PARV2_006,1.928,0.643,3_pares
PARV2_060,PARV2_194,PARV2_204,PARV2_060 → PARV2_194 → PARV2_204 → PARV2_060,1.928,0.643,3_pares
PARV2_072,PARV2_127,PARV2_074,PARV2_072 → PARV2_127 → PARV2_074 → PARV2_072,1.928,0.643,3_pares
PARV2_049,PARV2_127,PARV2_202,PARV2_049 → PARV2_127 → PARV2_202 → PARV2_049,1.928,0.643,3_pares
PARV2_072,PARV2_121,PARV2_074,PARV2_072 → PARV2_121 → PARV2_074 → PARV2_072,1.928,0.643,3_pares
PARV2_021,PARV2_074,PARV2_057,PARV2_021 → PARV2_074 → PARV2_057 → PARV2_021,1.928,0.643,3_pares
PARV2_074,PARV2_159,PARV2_136,PARV2_074 → PARV2_159 → PARV2_136 → PARV2_074,1.927,0.642,3_pares
PARV2_074,PARV2_141,PARV2_134,PARV2_074 → PARV2_141 → PARV2_134 → PARV2_074,1.927,0.642,3_pares
PARV2_108,PARV2_193,PARV2_239,PARV2_108 → PARV2_193 → PARV2_239 → PARV2_108,1.927,0.642,3_pares
PARV2_006,PARV2_221,PARV2_146,PARV2_006 → PARV2_221 → PARV2_146 → PARV2_006,1.927,0.642,3_pares
PARV2_138,PARV2_210,PARV2_204,PARV2_138 → PARV2_210 → PARV2_204 → PARV2_138,1.927,0.642,3_pares
PARV2_006,PARV2_212,PARV2_239,PARV2_006 → PARV2_212 → PARV2_239 → PARV2_006,1.927,0.642,3_pares
PARV2_013,PARV2_174,PARV2_237,PARV2_013 → PARV2_174 → PARV2_237 → PARV2_013,1.927,0.642,3_pares
PARV2_063,PARV2_163,PARV2_204,PARV2_063 → PARV2_163 → PARV2_204 → PARV2_063,1.927,0.642,3_pares
PARV2_138,PARV2_235,PARV2_146,PARV2_138 → PARV2_235 → PARV2_146 → PARV2_138,1.926,0.642,3_pares
PARV2_006,PARV2_065,PARV2_243,PARV2_006 → PARV2_065 → PARV2_243 → PARV2_006,1.926,0.642,3_pares
PARV2_107,PARV2_127,PARV2_202,PARV2_107 → PARV2_127 → PARV2_202 → PARV2_107,1.926,0.642,3_pares
PARV2_060,PARV2_221,PARV2_204,PARV2_060 → PARV2_221 → PARV2_204 → PARV2_060,1.926,0.642,3_pares
PARV2_017,PARV2_098,PARV2_200,PARV2_017 → PARV2_098 → PARV2_200 → PARV2_017,1.926,0.642,3_pares
PARV2_142,PARV2_143,PARV2_171,PARV2_142 → PARV2_143 → PARV2_171 → PARV2_142,1.926,0.642,3_pares
PARV2_138,PARV2_193,PARV2_146,PARV2_138 → PARV2_193 → PARV2_146 → PARV2_138,1.926,0.642,3_pares
PARV2_108,PARV2_193,PARV2_218,PARV2_108 → PARV2_193 → PARV2_218 → PARV2_108,1.926,0.642,3_pares
PARV2_013,PARV2_193,PARV2_238,PARV2_013 → PARV2_193 → PARV2_238 → PARV2_013,1.925,0.642,3_pares
PARV2_074,PARV2_174,PARV2_135,PARV2_074 → PARV2_174 → PARV2_135 → PARV2_074,1.925,0.642,3_pares
PARV2_121,PARV2_174,PARV2_159,PARV2_121 → PARV2_174 → PARV2_159 → PARV2_121,1.925,0.642,3_pares
PARV2_022,PARV2_138,PARV2_200,PARV2_022 → PARV2_138 → PARV2_200 → PARV2_022,1.925,0.642,3_pares
PARV2_006,PARV2_142,PARV2_069,PARV2_006 → PARV2_142 → PARV2_069 → PARV2_006,1.925,0.642,3_pares
PARV2_006,PARV2_134,PARV2_069,PARV2_006 → PARV2_134 → PARV2_069 → PARV2_006,1.925,0.642,3_pares
PARV2_074,PARV2_174,PARV2_194,PARV2_074 → PARV2_174 → PARV2_194 → PARV2_074,1.925,0.642,3_pares
PARV2_174,PARV2_204,PARV2_179,PARV2_174 → PARV2_204 → PARV2_179 → PARV2_174,1.925,0.642,3_pares
PARV2_032,PARV2_060,PARV2_138,PARV2_032 → PARV2_060 → PARV2_138 → PARV2_032,1.925,0.642,3_pares
PARV2_098,PARV2_200,PARV2_204,PARV2_098 → PARV2_200 → PARV2_204 → PARV2_098,1.924,0.641,3_pares
PARV2_143,PARV2_171,PARV2_159,PARV2_143 → PARV2_171 → PARV2_159 → PARV2_143,1.924,0.641,3_pares
PARV2_074,PARV2_159,PARV2_225,PARV2_074 → PARV2_159 → PARV2_225 → PARV2_074,1.924,0.641,3_pares
PARV2_074,PARV2_202,PARV2_121,PARV2_074 → PARV2_202 → PARV2_121 → PARV2_074,1.924,0.641,3_pares
PARV2_070,PARV2_179,PARV2_159,PARV2_070 → PARV2_179 → PARV2_159 → PARV2_070,1.924,0.641,3_pares
PARV2_013,PARV2_239,PARV2_238,PARV2_013 → PARV2_239 → PARV2_238 → PARV2_013,1.924,0.641,3_pares
PARV2_174,PARV2_204,PARV2_239,PARV2_174 → PARV2_204 → PARV2_239 → PARV2_174,1.924,0.641,3_pares
PARV2_032,PARV2_072,PARV2_235,PARV2_032 → PARV2_072 → PARV2_235 → PARV2_032,1.923,0.641,3_pares
PARV2_108,PARV2_171,PARV2_218,PARV2_108 → PARV2_171 → PARV2_218 → PARV2_108,1.923,0.641,3_pares
PARV2_074,PARV2_174,PARV2_127,PARV2_074 → PARV2_174 → PARV2_127 → PARV2_074,1.923,0.641,3_pares
PARV2_036,PARV2_200,PARV2_074,PARV2_036 → PARV2_200 → PARV2_074 → PARV2_036,1.922,0.641,3_pares
PARV2_065,PARV2_202,PARV2_200,PARV2_065 → PARV2_202 → PARV2_200 → PARV2_065,1.922,0.641,3_pares
PARV2_057,PARV2_194,PARV2_074,PARV2_057 → PARV2_194 → PARV2_074 → PARV2_057,1.922,0.641,3_pares
PARV2_181,PARV2_193,PARV2_202,PARV2_181 → PARV2_193 → PARV2_202 → PARV2_181,1.922,0.641,3_pares
PARV2_102,PARV2_159,PARV2_108,PARV2_102 → PARV2_159 → PARV2_108 → PARV2_102,1.922,0.641,3_pares
PARV2_074,PARV2_202,PARV2_143,PARV2_074 → PARV2_202 → PARV2_143 → PARV2_074,1.921,0.64,3_pares
PARV2_133,PARV2_193,PARV2_216,PARV2_133 → PARV2_193 → PARV2_216 → PARV2_133,1.921,0.64,3_pares
PARV2_028,PARV2_134,PARV2_074,PARV2_028 → PARV2_134 → PARV2_074 → PARV2_028,1.921,0.64,3_pares
PARV2_028,PARV2_198,PARV2_074,PARV2_028 → PARV2_198 → PARV2_074 → PARV2_028,1.921,0.64,3_pares
PARV2_022,PARV2_138,PARV2_068,PARV2_022 → PARV2_138 → PARV2_068 → PARV2_022,1.921,0.64,3_pares
PARV2_171,PARV2_204,PARV2_243,PARV2_171 → PARV2_204 → PARV2_243 → PARV2_171,1.92,0.64,3_pares
PARV2_193,PARV2_200,PARV2_246,PARV2_193 → PARV2_200 → PARV2_246 → PARV2_193,1.92,0.64,3_pares
PARV2_032,PARV2_235,PARV2_218,PARV2_032 → PARV2_235 → PARV2_218 → PARV2_032,1.92,0.64,3_pares
PARV2_060,PARV2_188,PARV2_108,PARV2_060 → PARV2_188 → PARV2_108 → PARV2_060,1.92,0.64,3_pares
PARV2_098,PARV2_200,PARV2_181,PARV2_098 → PARV2_200 → PARV2_181 → PARV2_098,1.92,0.64,3_pares
PARV2_164,PARV2_179,PARV2_204,PARV2_164 → PARV2_179 → PARV2_204 → PARV2_164,1.92,0.64,3_pares
PARV2_006,PARV2_177,PARV2_069,PARV2_006 → PARV2_177 → PARV2_069 → PARV2_006,1.919,0.64,3_pares
PARV2_138,PARV2_207,PARV2_203,PARV2_138 → PARV2_207 → PARV2_203 → PARV2_138,1.919,0.64,3_pares
PARV2_074,PARV2_235,PARV2_134,PARV2_074 → PARV2_235 → PARV2_134 → PARV2_074,1.919,0.64,3_pares
PARV2_102,PARV2_146,PARV2_108,PARV2_102 → PARV2_146 → PARV2_108 → PARV2_102,1.919,0.64,3_pares
PARV2_072,PARV2_235,PARV2_218,PARV2_072 → PARV2_235 → PARV2_218 → PARV2_072,1.919,0.64,3_pares
PARV2_014,PARV2_138,PARV2_235,PARV2_014 → PARV2_138 → PARV2_235 → PARV2_014,1.919,0.64,3_pares
PARV2_127,PARV2_202,PARV2_177,PARV2_127 → PARV2_202 → PARV2_177 → PARV2_127,1.919,0.64,3_pares
PARV2_074,PARV2_235,PARV2_218,PARV2_074 → PARV2_235 → PARV2_218 → PARV2_074,1.918,0.639,3_pares
PARV2_141,PARV2_142,PARV2_159,PARV2_141 → PARV2_142 → PARV2_159 → PARV2_141,1.918,0.639,3_pares
PARV2_068,PARV2_159,PARV2_154,PARV2_068 → PARV2_159 → PARV2_154 → PARV2_068,1.918,0.639,3_pares
PARV2_108,PARV2_139,PARV2_198,PARV2_108 → PARV2_139 → PARV2_198 → PARV2_108,1.918,0.639,3_pares
PARV2_072,PARV2_139,PARV2_074,PARV2_072 → PARV2_139 → PARV2_074 → PARV2_072,1.918,0.639,3_pares
PARV2_077,PARV2_239,PARV2_235,PARV2_077 → PARV2_239 → PARV2_235 → PARV2_077,1.918,0.639,3_pares
PARV2_051,PARV2_171,PARV2_218,PARV2_051 → PARV2_171 → PARV2_218 → PARV2_051,1.918,0.639,3_pares
PARV2_057,PARV2_136,PARV2_074,PARV2_057 → PARV2_136 → PARV2_074 → PARV2_057,1.917,0.639,3_pares
PARV2_139,PARV2_179,PARV2_174,PARV2_139 → PARV2_179 → PARV2_174 → PARV2_139,1.917,0.639,3_pares
PARV2_108,PARV2_127,PARV2_200,PARV2_108 → PARV2_127 → PARV2_200 → PARV2_108,1.917,0.639,3_pares
PARV2_102,PARV2_216,PARV2_200,PARV2_102 → PARV2_216 → PARV2_200 → PARV2_102,1.917,0.639,3_pares
PARV2_127,PARV2_146,PARV2_138,PARV2_127 → PARV2_146 → PARV2_138 → PARV2_127,1.917,0.639,3_pares
PARV2_072,PARV2_225,PARV2_074,PARV2_072 → PARV2_225 → PARV2_074 → PARV2_072,1.917,0.639,3_pares
PARV2_006,PARV2_138,PARV2_200,PARV2_006 → PARV2_138 → PARV2_200 → PARV2_006,1.917,0.639,3_pares
PARV2_079,PARV2_239,PARV2_244,PARV2_079 → PARV2_239 → PARV2_244 → PARV2_079,1.916,0.639,3_pares
PARV2_102,PARV2_218,PARV2_216,PARV2_102 → PARV2_218 → PARV2_216 → PARV2_102,1.916,0.639,3_pares
PARV2_098,PARV2_200,PARV2_139,PARV2_098 → PARV2_200 → PARV2_139 → PARV2_098,1.916,0.639,3_pares
PARV2_032,PARV2_174,PARV2_159,PARV2_032 → PARV2_174 → PARV2_159 → PARV2_032,1.916,0.639,3_pares
PARV2_054,PARV2_135,PARV2_065,PARV2_054 → PARV2_135 → PARV2_065 → PARV2_054,1.916,0.639,3_pares
PARV2_054,PARV2_159,PARV2_065,PARV2_054 → PARV2_159 → PARV2_065 → PARV2_054,1.916,0.639,3_pares
PARV2_142,PARV2_238,PARV2_172,PARV2_142 → PARV2_238 → PARV2_172 → PARV2_142,1.915,0.638,3_pares
PARV2_163,PARV2_204,PARV2_164,PARV2_163 → PARV2_204 → PARV2_164 → PARV2_163,1.915,0.638,3_pares
PARV2_166,PARV2_239,PARV2_172,PARV2_166 → PARV2_239 → PARV2_172 → PARV2_166,1.915,0.638,3_pares
PARV2_074,PARV2_202,PARV2_194,PARV2_074 → PARV2_202 → PARV2_194 → PARV2_074,1.915,0.638,3_pares
PARV2_035,PARV2_239,PARV2_202,PARV2_035 → PARV2_239 → PARV2_202 → PARV2_035,1.915,0.638,3_pares
PARV2_017,PARV2_239,PARV2_221,PARV2_017 → PARV2_239 → PARV2_221 → PARV2_017,1.915,0.638,3_pares
PARV2_110,PARV2_239,PARV2_163,PARV2_110 → PARV2_239 → PARV2_163 → PARV2_110,1.915,0.638,3_pares
PARV2_142,PARV2_159,PARV2_179,PARV2_142 → PARV2_159 → PARV2_179 → PARV2_142,1.914,0.638,3_pares
PARV2_172,PARV2_204,PARV2_239,PARV2_172 → PARV2_204 → PARV2_239 → PARV2_172,1.914,0.638,3_pares
PARV2_006,PARV2_177,PARV2_239,PARV2_006 → PARV2_177 → PARV2_239 → PARV2_006,1.914,0.638,3_pares
PARV2_087,PARV2_239,PARV2_174,PARV2_087 → PARV2_239 → PARV2_174 → PARV2_087,1.914,0.638,3_pares
PARV2_172,PARV2_204,PARV2_243,PARV2_172 → PARV2_204 → PARV2_243 → PARV2_172,1.914,0.638,3_pares
PARV2_071,PARV2_159,PARV2_200,PARV2_071 → PARV2_159 → PARV2_200 → PARV2_071,1.913,0.638,3_pares
PARV2_006,PARV2_074,PARV2_057,PARV2_006 → PARV2_074 → PARV2_057 → PARV2_006,1.913,0.638,3_pares
PARV2_098,PARV2_171,PARV2_204,PARV2_098 → PARV2_171 → PARV2_204 → PARV2_098,1.913,0.638,3_pares
PARV2_159,PARV2_237,PARV2_171,PARV2_159 → PARV2_237 → PARV2_171 → PARV2_159,1.913,0.638,3_pares
PARV2_072,PARV2_133,PARV2_074,PARV2_072 → PARV2_133 → PARV2_074 → PARV2_072,1.913,0.638,3_pares
PARV2_032,PARV2_125,PARV2_138,PARV2_032 → PARV2_125 → PARV2_138 → PARV2_032,1.913,0.638,3_pares
PARV2_159,PARV2_203,PARV2_171,PARV2_159 → PARV2_203 → PARV2_171 → PARV2_159,1.913,0.638,3_pares
PARV2_063,PARV2_172,PARV2_204,PARV2_063 → PARV2_172 → PARV2_204 → PARV2_063,1.913,0.638,3_pares
PARV2_006,PARV2_122,PARV2_239,PARV2_006 → PARV2_122 → PARV2_239 → PARV2_006,1.912,0.637,3_pares
PARV2_127,PARV2_243,PARV2_171,PARV2_127 → PARV2_243 → PARV2_171 → PARV2_127,1.912,0.637,3_pares
PARV2_198,PARV2_239,PARV2_240,PARV2_198 → PARV2_239 → PARV2_240 → PARV2_198,1.912,0.637,3_pares
PARV2_098,PARV2_134,PARV2_110,PARV2_098 → PARV2_134 → PARV2_110 → PARV2_098,1.912,0.637,3_pares
PARV2_074,PARV2_235,PARV2_141,PARV2_074 → PARV2_235 → PARV2_141 → PARV2_074,1.912,0.637,3_pares
PARV2_051,PARV2_138,PARV2_221,PARV2_051 → PARV2_138 → PARV2_221 → PARV2_051,1.912,0.637,3_pares
PARV2_049,PARV2_193,PARV2_202,PARV2_049 → PARV2_193 → PARV2_202 → PARV2_049,1.912,0.637,3_pares
PARV2_072,PARV2_209,PARV2_074,PARV2_072 → PARV2_209 → PARV2_074 → PARV2_072,1.912,0.637,3_pares
PARV2_074,PARV2_174,PARV2_141,PARV2_074 → PARV2_174 → PARV2_141 → PARV2_074,1.912,0.637,3_pares
PARV2_127,PARV2_202,PARV2_244,PARV2_127 → PARV2_202 → PARV2_244 → PARV2_127,1.912,0.637,3_pares
PARV2_071,PARV2_193,PARV2_200,PARV2_071 → PARV2_193 → PARV2_200 → PARV2_071,1.912,0.637,3_pares
PARV2_139,PARV2_198,PARV2_239,PARV2_139 → PARV2_198 → PARV2_239 → PARV2_139,1.912,0.637,3_pares
PARV2_123,PARV2_193,PARV2_200,PARV2_123 → PARV2_193 → PARV2_200 → PARV2_123,1.912,0.637,3_pares
PARV2_006,PARV2_138,PARV2_174,PARV2_006 → PARV2_138 → PARV2_174 → PARV2_006,1.911,0.637,3_pares
PARV2_006,PARV2_138,PARV2_235,PARV2_006 → PARV2_138 → PARV2_235 → PARV2_006,1.911,0.637,3_pares
PARV2_036,PARV2_218,PARV2_074,PARV2_036 → PARV2_218 → PARV2_074 → PARV2_036,1.911,0.637,3_pares
PARV2_057,PARV2_134,PARV2_074,PARV2_057 → PARV2_134 → PARV2_074 → PARV2_057,1.911,0.637,3_pares
PARV2_022,PARV2_239,PARV2_202,PARV2_022 → PARV2_239 → PARV2_202 → PARV2_022,1.911,0.637,3_pares
PARV2_032,PARV2_107,PARV2_202,PARV2_032 → PARV2_107 → PARV2_202 → PARV2_032,1.911,0.637,3_pares
PARV2_014,PARV2_239,PARV2_244,PARV2_014 → PARV2_239 → PARV2_244 → PARV2_014,1.911,0.637,3_pares
PARV2_004,PARV2_074,PARV2_187,PARV2_004 → PARV2_074 → PARV2_187 → PARV2_004,1.911,0.637,3_pares
PARV2_166,PARV2_193,PARV2_202,PARV2_166 → PARV2_193 → PARV2_202 → PARV2_166,1.91,0.637,3_pares
PARV2_159,PARV2_221,PARV2_163,PARV2_159 → PARV2_221 → PARV2_163 → PARV2_159,1.91,0.637,3_pares
PARV2_072,PARV2_127,PARV2_202,PARV2_072 → PARV2_127 → PARV2_202 → PARV2_072,1.91,0.637,3_pares
PARV2_071,PARV2_218,PARV2_200,PARV2_071 → PARV2_218 → PARV2_200 → PARV2_071,1.91,0.637,3_pares
PARV2_070,PARV2_182,PARV2_111,PARV2_070 → PARV2_182 → PARV2_111 → PARV2_070,1.91,0.637,3_pares
PARV2_127,PARV2_200,PARV2_181,PARV2_127 → PARV2_200 → PARV2_181 → PARV2_127,1.91,0.637,3_pares
PARV2_065,PARV2_127,PARV2_202,PARV2_065 → PARV2_127 → PARV2_202 → PARV2_065,1.91,0.637,3_pares
PARV2_098,PARV2_200,PARV2_193,PARV2_098 → PARV2_200 → PARV2_193 → PARV2_098,1.91,0.637,3_pares
PARV2_121,PARV2_174,PARV2_200,PARV2_121 → PARV2_174 → PARV2_200 → PARV2_121,1.909,0.636,3_pares
PARV2_017,PARV2_138,PARV2_221,PARV2_017 → PARV2_138 → PARV2_221 → PARV2_017,1.909,0.636,3_pares
PARV2_174,PARV2_187,PARV2_239,PARV2_174 → PARV2_187 → PARV2_239 → PARV2_174,1.909,0.636,3_pares
PARV2_057,PARV2_141,PARV2_074,PARV2_057 → PARV2_141 → PARV2_074 → PARV2_057,1.909,0.636,3_pares
PARV2_070,PARV2_179,PARV2_174,PARV2_070 → PARV2_179 → PARV2_174 → PARV2_070,1.909,0.636,3_pares
PARV2_032,PARV2_148,PARV2_159,PARV2_032 → PARV2_148 → PARV2_159 → PARV2_032,1.909,0.636,3_pares
PARV2_187,PARV2_239,PARV2_202,PARV2_187 → PARV2_239 → PARV2_202 → PARV2_187,1.909,0.636,3_pares
PARV2_193,PARV2_218,PARV2_200,PARV2_193 → PARV2_218 → PARV2_200 → PARV2_193,1.908,0.636,3_pares
PARV2_057,PARV2_209,PARV2_074,PARV2_057 → PARV2_209 → PARV2_074 → PARV2_057,1.908,0.636,3_pares
PARV2_127,PARV2_200,PARV2_194,PARV2_127 → PARV2_200 → PARV2_194 → PARV2_127,1.908,0.636,3_pares
PARV2_148,PARV2_193,PARV2_239,PARV2_148 → PARV2_193 → PARV2_239 → PARV2_148,1.908,0.636,3_pares
PARV2_105,PARV2_202,PARV2_159,PARV2_105 → PARV2_202 → PARV2_159 → PARV2_105,1.908,0.636,3_pares
PARV2_108,PARV2_139,PARV2_239,PARV2_108 → PARV2_139 → PARV2_239 → PARV2_108,1.908,0.636,3_pares
PARV2_069,PARV2_171,PARV2_142,PARV2_069 → PARV2_171 → PARV2_142 → PARV2_069,1.908,0.636,3_pares
PARV2_051,PARV2_098,PARV2_171,PARV2_051 → PARV2_098 → PARV2_171 → PARV2_051,1.908,0.636,3_pares
PARV2_074,PARV2_174,PARV2_123,PARV2_074 → PARV2_174 → PARV2_123 → PARV2_074,1.908,0.636,3_pares
PARV2_218,PARV2_239,PARV2_235,PARV2_218 → PARV2_239 → PARV2_235 → PARV2_218,1.907,0.636,3_pares
PARV2_138,PARV2_235,PARV2_225,PARV2_138 → PARV2_235 → PARV2_225 → PARV2_138,1.907,0.636,3_pares
PARV2_108,PARV2_159,PARV2_188,PARV2_108 → PARV2_159 → PARV2_188 → PARV2_108,1.907,0.636,3_pares
PARV2_032,PARV2_051,PARV2_138,PARV2_032 → PARV2_051 → PARV2_138 → PARV2_032,1.907,0.636,3_pares
PARV2_127,PARV2_200,PARV2_221,PARV2_127 → PARV2_200 → PARV2_221 → PARV2_127,1.907,0.636,3_pares
PARV2_163,PARV2_198,PARV2_239,PARV2_163 → PARV2_198 → PARV2_239 → PARV2_163,1.907,0.636,3_pares
PARV2_057,PARV2_200,PARV2_074,PARV2_057 → PARV2_200 → PARV2_074 → PARV2_057,1.906,0.635,3_pares
PARV2_014,PARV2_138,PARV2_070,PARV2_014 → PARV2_138 → PARV2_070 → PARV2_014,1.906,0.635,3_pares
PARV2_006,PARV2_177,PARV2_202,PARV2_006 → PARV2_177 → PARV2_202 → PARV2_006,1.906,0.635,3_pares
PARV2_032,PARV2_072,PARV2_159,PARV2_032 → PARV2_072 → PARV2_159 → PARV2_032,1.906,0.635,3_pares
PARV2_108,PARV2_122,PARV2_239,PARV2_108 → PARV2_122 → PARV2_239 → PARV2_108,1.906,0.635,3_pares
PARV2_127,PARV2_202,PARV2_181,PARV2_127 → PARV2_202 → PARV2_181 → PARV2_127,1.905,0.635,3_pares
PARV2_098,PARV2_110,PARV2_239,PARV2_098 → PARV2_110 → PARV2_239 → PARV2_098,1.905,0.635,3_pares
PARV2_108,PARV2_212,PARV2_202,PARV2_108 → PARV2_212 → PARV2_202 → PARV2_108,1.905,0.635,3_pares
PARV2_102,PARV2_127,PARV2_200,PARV2_102 → PARV2_127 → PARV2_200 → PARV2_102,1.904,0.635,3_pares
PARV2_105,PARV2_193,PARV2_216,PARV2_105 → PARV2_193 → PARV2_216 → PARV2_105,1.904,0.635,3_pares
PARV2_032,PARV2_171,PARV2_218,PARV2_032 → PARV2_171 → PARV2_218 → PARV2_032,1.904,0.635,3_pares
PARV2_072,PARV2_212,PARV2_074,PARV2_072 → PARV2_212 → PARV2_074 → PARV2_072,1.904,0.635,3_pares
PARV2_060,PARV2_071,PARV2_204,PARV2_060 → PARV2_071 → PARV2_204 → PARV2_060,1.904,0.635,3_pares
PARV2_159,PARV2_179,PARV2_174,PARV2_159 → PARV2_179 → PARV2_174 → PARV2_159,1.904,0.635,3_pares
PARV2_098,PARV2_243,PARV2_172,PARV2_098 → PARV2_243 → PARV2_172 → PARV2_098,1.904,0.635,3_pares
PARV2_021,PARV2_218,PARV2_200,PARV2_021 → PARV2_218 → PARV2_200 → PARV2_021,1.904,0.635,3_pares
PARV2_159,PARV2_188,PARV2_239,PARV2_159 → PARV2_188 → PARV2_239 → PARV2_159,1.903,0.634,3_pares
PARV2_032,PARV2_246,PARV2_159,PARV2_032 → PARV2_246 → PARV2_159 → PARV2_032,1.903,0.634,3_pares
PARV2_074,PARV2_102,PARV2_218,PARV2_074 → PARV2_102 → PARV2_218 → PARV2_074,1.903,0.634,3_pares
PARV2_129,PARV2_216,PARV2_146,PARV2_129 → PARV2_216 → PARV2_146 → PARV2_129,1.903,0.634,3_pares
PARV2_063,PARV2_193,PARV2_216,PARV2_063 → PARV2_193 → PARV2_216 → PARV2_063,1.903,0.634,3_pares
PARV2_171,PARV2_193,PARV2_203,PARV2_171 → PARV2_193 → PARV2_203 → PARV2_171,1.903,0.634,3_pares
PARV2_121,PARV2_239,PARV2_202,PARV2_121 → PARV2_239 → PARV2_202 → PARV2_121,1.902,0.634,3_pares
PARV2_006,PARV2_246,PARV2_069,PARV2_006 → PARV2_246 → PARV2_069 → PARV2_006,1.902,0.634,3_pares
PARV2_105,PARV2_202,PARV2_239,PARV2_105 → PARV2_202 → PARV2_239 → PARV2_105,1.902,0.634,3_pares
PARV2_017,PARV2_138,PARV2_174,PARV2_017 → PARV2_138 → PARV2_174 → PARV2_017,1.901,0.634,3_pares
PARV2_171,PARV2_193,PARV2_202,PARV2_171 → PARV2_193 → PARV2_202 → PARV2_171,1.901,0.634,3_pares
PARV2_032,PARV2_172,PARV2_159,PARV2_032 → PARV2_172 → PARV2_159 → PARV2_032,1.901,0.634,3_pares
PARV2_065,PARV2_179,PARV2_174,PARV2_065 → PARV2_179 → PARV2_174 → PARV2_065,1.901,0.634,3_pares
PARV2_060,PARV2_171,PARV2_204,PARV2_060 → PARV2_171 → PARV2_204 → PARV2_060,1.901,0.634,3_pares
PARV2_138,PARV2_235,PARV2_203,PARV2_138 → PARV2_235 → PARV2_203 → PARV2_138,1.901,0.634,3_pares
PARV2_127,PARV2_193,PARV2_179,PARV2_127 → PARV2_193 → PARV2_179 → PARV2_127,1.901,0.634,3_pares
PARV2_006,PARV2_138,PARV2_017,PARV2_006 → PARV2_138 → PARV2_017 → PARV2_006,1.901,0.634,3_pares
PARV2_068,PARV2_125,PARV2_138,PARV2_068 → PARV2_125 → PARV2_138 → PARV2_068,1.901,0.634,3_pares
PARV2_074,PARV2_159,PARV2_163,PARV2_074 → PARV2_159 → PARV2_163 → PARV2_074,1.9,0.633,3_pares
PARV2_074,PARV2_202,PARV2_200,PARV2_074 → PARV2_202 → PARV2_200 → PARV2_074,1.9,0.633,3_pares
PARV2_193,PARV2_216,PARV2_244,PARV2_193 → PARV2_216 → PARV2_244 → PARV2_193,1.9,0.633,3_pares
