par_1,par_2,par_3,fluxo,score_total,score_medio,tipo_ciclo
PAR_003,PAR_027,PAR_103,PAR_003 → PAR_027 → PAR_103 → PAR_003,2.002,0.667,3_pares
PAR_029,PAR_070,PAR_111,PAR_029 → PAR_070 → PAR_111 → PAR_029,2.002,0.667,3_pares
PAR_101,PAR_109,PAR_103,PAR_101 → PAR_109 → PAR_103 → PAR_101,2.002,0.667,3_pares
PAR_034,PAR_117,PAR_111,PAR_034 → PAR_117 → PAR_111 → PAR_034,2.002,0.667,3_pares
PAR_021,PAR_025,PAR_080,PAR_021 → PAR_025 → PAR_080 → PAR_021,2.002,0.667,3_pares
PAR_085,PAR_109,PAR_099,PAR_085 → PAR_109 → PAR_099 → PAR_085,2.002,0.667,3_pares
PAR_021,PAR_075,PAR_102,PAR_021 → PAR_075 → PAR_102 → PAR_021,2.002,0.667,3_pares
PAR_099,PAR_117,PAR_111,PAR_099 → PAR_117 → PAR_111 → PAR_099,2.002,0.667,3_pares
PAR_027,PAR_034,PAR_039,PAR_027 → PAR_034 → PAR_039 → PAR_027,2.002,0.667,3_pares
PAR_030,PAR_094,PAR_058,PAR_030 → PAR_094 → PAR_058 → PAR_030,2.002,0.667,3_pares
PAR_029,PAR_094,PAR_103,PAR_029 → PAR_094 → PAR_103 → PAR_029,2.002,0.667,3_pares
PAR_007,PAR_038,PAR_111,PAR_007 → PAR_038 → PAR_111 → PAR_007,2.002,0.667,3_pares
PAR_038,PAR_051,PAR_101,PAR_038 → PAR_051 → PAR_101 → PAR_038,2.002,0.667,3_pares
PAR_014,PAR_111,PAR_109,PAR_014 → PAR_111 → PAR_109 → PAR_014,2.002,0.667,3_pares
PAR_021,PAR_068,PAR_027,PAR_021 → PAR_068 → PAR_027 → PAR_021,2.001,0.667,3_pares
PAR_073,PAR_111,PAR_103,PAR_073 → PAR_111 → PAR_103 → PAR_073,2.001,0.667,3_pares
PAR_051,PAR_053,PAR_076,PAR_051 → PAR_053 → PAR_076 → PAR_051,2.001,0.667,3_pares
PAR_021,PAR_109,PAR_029,PAR_021 → PAR_109 → PAR_029 → PAR_021,2.001,0.667,3_pares
PAR_018,PAR_099,PAR_027,PAR_018 → PAR_099 → PAR_027 → PAR_018,2.001,0.667,3_pares
PAR_034,PAR_085,PAR_109,PAR_034 → PAR_085 → PAR_109 → PAR_034,2.001,0.667,3_pares
PAR_038,PAR_111,PAR_057,PAR_038 → PAR_111 → PAR_057 → PAR_038,2.001,0.667,3_pares
PAR_005,PAR_029,PAR_021,PAR_005 → PAR_029 → PAR_021 → PAR_005,2.001,0.667,3_pares
PAR_007,PAR_038,PAR_034,PAR_007 → PAR_038 → PAR_034 → PAR_007,2.001,0.667,3_pares
PAR_015,PAR_053,PAR_021,PAR_015 → PAR_053 → PAR_021 → PAR_015,2.001,0.667,3_pares
PAR_058,PAR_069,PAR_111,PAR_058 → PAR_069 → PAR_111 → PAR_058,2.001,0.667,3_pares
PAR_015,PAR_103,PAR_058,PAR_015 → PAR_103 → PAR_058 → PAR_015,2.001,0.667,3_pares
PAR_037,PAR_058,PAR_097,PAR_037 → PAR_058 → PAR_097 → PAR_037,2.001,0.667,3_pares
PAR_014,PAR_111,PAR_021,PAR_014 → PAR_111 → PAR_021 → PAR_014,2.0,0.667,3_pares
PAR_027,PAR_109,PAR_117,PAR_027 → PAR_109 → PAR_117 → PAR_027,2.0,0.667,3_pares
PAR_099,PAR_110,PAR_109,PAR_099 → PAR_110 → PAR_109 → PAR_099,2.0,0.667,3_pares
PAR_038,PAR_070,PAR_120,PAR_038 → PAR_070 → PAR_120 → PAR_038,2.0,0.667,3_pares
PAR_075,PAR_111,PAR_103,PAR_075 → PAR_111 → PAR_103 → PAR_075,2.0,0.667,3_pares
PAR_007,PAR_065,PAR_053,PAR_007 → PAR_065 → PAR_053 → PAR_007,2.0,0.667,3_pares
PAR_034,PAR_057,PAR_038,PAR_034 → PAR_057 → PAR_038 → PAR_034,2.0,0.667,3_pares
PAR_038,PAR_111,PAR_090,PAR_038 → PAR_111 → PAR_090 → PAR_038,2.0,0.667,3_pares
PAR_058,PAR_101,PAR_109,PAR_058 → PAR_101 → PAR_109 → PAR_058,2.0,0.667,3_pares
PAR_058,PAR_076,PAR_061,PAR_058 → PAR_076 → PAR_061 → PAR_058,2.0,0.667,3_pares
PAR_003,PAR_111,PAR_040,PAR_003 → PAR_111 → PAR_040 → PAR_003,2.0,0.667,3_pares
PAR_021,PAR_099,PAR_085,PAR_021 → PAR_099 → PAR_085 → PAR_021,2.0,0.667,3_pares
PAR_005,PAR_038,PAR_109,PAR_005 → PAR_038 → PAR_109 → PAR_005,2.0,0.667,3_pares
PAR_040,PAR_069,PAR_109,PAR_040 → PAR_069 → PAR_109 → PAR_040,2.0,0.667,3_pares
PAR_038,PAR_070,PAR_096,PAR_038 → PAR_070 → PAR_096 → PAR_038,2.0,0.667,3_pares
PAR_024,PAR_027,PAR_061,PAR_024 → PAR_027 → PAR_061 → PAR_024,1.999,0.666,3_pares
PAR_053,PAR_090,PAR_065,PAR_053 → PAR_090 → PAR_065 → PAR_053,1.999,0.666,3_pares
PAR_053,PAR_067,PAR_061,PAR_053 → PAR_067 → PAR_061 → PAR_053,1.999,0.666,3_pares
PAR_034,PAR_109,PAR_110,PAR_034 → PAR_109 → PAR_110 → PAR_034,1.999,0.666,3_pares
PAR_003,PAR_034,PAR_040,PAR_003 → PAR_034 → PAR_040 → PAR_003,1.999,0.666,3_pares
PAR_027,PAR_053,PAR_101,PAR_027 → PAR_053 → PAR_101 → PAR_027,1.999,0.666,3_pares
PAR_021,PAR_058,PAR_101,PAR_021 → PAR_058 → PAR_101 → PAR_021,1.999,0.666,3_pares
PAR_034,PAR_076,PAR_090,PAR_034 → PAR_076 → PAR_090 → PAR_034,1.999,0.666,3_pares
PAR_029,PAR_109,PAR_093,PAR_029 → PAR_109 → PAR_093 → PAR_029,1.999,0.666,3_pares
PAR_029,PAR_094,PAR_102,PAR_029 → PAR_094 → PAR_102 → PAR_029,1.999,0.666,3_pares
PAR_033,PAR_109,PAR_075,PAR_033 → PAR_109 → PAR_075 → PAR_033,1.999,0.666,3_pares
PAR_034,PAR_038,PAR_090,PAR_034 → PAR_038 → PAR_090 → PAR_034,1.999,0.666,3_pares
PAR_052,PAR_103,PAR_058,PAR_052 → PAR_103 → PAR_058 → PAR_052,1.999,0.666,3_pares
PAR_033,PAR_070,PAR_053,PAR_033 → PAR_070 → PAR_053 → PAR_033,1.999,0.666,3_pares
PAR_021,PAR_064,PAR_110,PAR_021 → PAR_064 → PAR_110 → PAR_021,1.999,0.666,3_pares
PAR_021,PAR_033,PAR_037,PAR_021 → PAR_033 → PAR_037 → PAR_021,1.999,0.666,3_pares
PAR_027,PAR_085,PAR_090,PAR_027 → PAR_085 → PAR_090 → PAR_027,1.999,0.666,3_pares
PAR_027,PAR_091,PAR_070,PAR_027 → PAR_091 → PAR_070 → PAR_027,1.999,0.666,3_pares
PAR_075,PAR_099,PAR_102,PAR_075 → PAR_099 → PAR_102 → PAR_075,1.998,0.666,3_pares
PAR_021,PAR_064,PAR_030,PAR_021 → PAR_064 → PAR_030 → PAR_021,1.998,0.666,3_pares
PAR_002,PAR_092,PAR_053,PAR_002 → PAR_092 → PAR_053 → PAR_002,1.998,0.666,3_pares
PAR_021,PAR_027,PAR_117,PAR_021 → PAR_027 → PAR_117 → PAR_021,1.998,0.666,3_pares
PAR_021,PAR_075,PAR_033,PAR_021 → PAR_075 → PAR_033 → PAR_021,1.998,0.666,3_pares
PAR_012,PAR_027,PAR_016,PAR_012 → PAR_027 → PAR_016 → PAR_012,1.998,0.666,3_pares
PAR_034,PAR_091,PAR_069,PAR_034 → PAR_091 → PAR_069 → PAR_034,1.998,0.666,3_pares
PAR_021,PAR_052,PAR_053,PAR_021 → PAR_052 → PAR_053 → PAR_021,1.998,0.666,3_pares
PAR_021,PAR_046,PAR_102,PAR_021 → PAR_046 → PAR_102 → PAR_021,1.998,0.666,3_pares
PAR_018,PAR_032,PAR_027,PAR_018 → PAR_032 → PAR_027 → PAR_018,1.998,0.666,3_pares
PAR_058,PAR_073,PAR_111,PAR_058 → PAR_073 → PAR_111 → PAR_058,1.998,0.666,3_pares
PAR_027,PAR_053,PAR_080,PAR_027 → PAR_053 → PAR_080 → PAR_027,1.998,0.666,3_pares
PAR_015,PAR_053,PAR_064,PAR_015 → PAR_053 → PAR_064 → PAR_015,1.998,0.666,3_pares
PAR_034,PAR_037,PAR_102,PAR_034 → PAR_037 → PAR_102 → PAR_034,1.998,0.666,3_pares
PAR_021,PAR_040,PAR_069,PAR_021 → PAR_040 → PAR_069 → PAR_021,1.998,0.666,3_pares
PAR_032,PAR_037,PAR_058,PAR_032 → PAR_037 → PAR_058 → PAR_032,1.998,0.666,3_pares
PAR_065,PAR_099,PAR_109,PAR_065 → PAR_099 → PAR_109 → PAR_065,1.998,0.666,3_pares
PAR_007,PAR_097,PAR_111,PAR_007 → PAR_097 → PAR_111 → PAR_007,1.998,0.666,3_pares
PAR_061,PAR_103,PAR_097,PAR_061 → PAR_103 → PAR_097 → PAR_061,1.998,0.666,3_pares
PAR_021,PAR_099,PAR_110,PAR_021 → PAR_099 → PAR_110 → PAR_021,1.998,0.666,3_pares
PAR_024,PAR_109,PAR_058,PAR_024 → PAR_109 → PAR_058 → PAR_024,1.998,0.666,3_pares
PAR_064,PAR_102,PAR_075,PAR_064 → PAR_102 → PAR_075 → PAR_064,1.998,0.666,3_pares
PAR_021,PAR_093,PAR_029,PAR_021 → PAR_093 → PAR_029 → PAR_021,1.997,0.666,3_pares
PAR_099,PAR_112,PAR_109,PAR_099 → PAR_112 → PAR_109 → PAR_099,1.997,0.666,3_pares
PAR_021,PAR_052,PAR_024,PAR_021 → PAR_052 → PAR_024 → PAR_021,1.997,0.666,3_pares
PAR_038,PAR_111,PAR_055,PAR_038 → PAR_111 → PAR_055 → PAR_038,1.997,0.666,3_pares
PAR_034,PAR_075,PAR_102,PAR_034 → PAR_075 → PAR_102 → PAR_034,1.997,0.666,3_pares
PAR_046,PAR_064,PAR_103,PAR_046 → PAR_064 → PAR_103 → PAR_046,1.997,0.666,3_pares
PAR_061,PAR_111,PAR_103,PAR_061 → PAR_111 → PAR_103 → PAR_061,1.997,0.666,3_pares
PAR_003,PAR_034,PAR_038,PAR_003 → PAR_034 → PAR_038 → PAR_003,1.997,0.666,3_pares
PAR_025,PAR_028,PAR_109,PAR_025 → PAR_028 → PAR_109 → PAR_025,1.997,0.666,3_pares
PAR_029,PAR_075,PAR_040,PAR_029 → PAR_075 → PAR_040 → PAR_029,1.997,0.666,3_pares
PAR_037,PAR_109,PAR_040,PAR_037 → PAR_109 → PAR_040 → PAR_037,1.997,0.666,3_pares
PAR_058,PAR_075,PAR_111,PAR_058 → PAR_075 → PAR_111 → PAR_058,1.997,0.666,3_pares
PAR_027,PAR_033,PAR_070,PAR_027 → PAR_033 → PAR_070 → PAR_027,1.997,0.666,3_pares
PAR_015,PAR_099,PAR_024,PAR_015 → PAR_099 → PAR_024 → PAR_015,1.996,0.665,3_pares
PAR_030,PAR_069,PAR_111,PAR_030 → PAR_069 → PAR_111 → PAR_030,1.996,0.665,3_pares
PAR_027,PAR_030,PAR_090,PAR_027 → PAR_030 → PAR_090 → PAR_027,1.996,0.665,3_pares
PAR_029,PAR_037,PAR_038,PAR_029 → PAR_037 → PAR_038 → PAR_029,1.996,0.665,3_pares
PAR_003,PAR_027,PAR_114,PAR_003 → PAR_027 → PAR_114 → PAR_003,1.996,0.665,3_pares
PAR_021,PAR_058,PAR_024,PAR_021 → PAR_058 → PAR_024 → PAR_021,1.996,0.665,3_pares
PAR_015,PAR_053,PAR_032,PAR_015 → PAR_053 → PAR_032 → PAR_015,1.996,0.665,3_pares
PAR_015,PAR_053,PAR_034,PAR_015 → PAR_053 → PAR_034 → PAR_015,1.996,0.665,3_pares
PAR_021,PAR_061,PAR_091,PAR_021 → PAR_061 → PAR_091 → PAR_021,1.996,0.665,3_pares
PAR_021,PAR_034,PAR_030,PAR_021 → PAR_034 → PAR_030 → PAR_021,1.996,0.665,3_pares
PAR_101,PAR_111,PAR_103,PAR_101 → PAR_111 → PAR_103 → PAR_101,1.996,0.665,3_pares
PAR_091,PAR_092,PAR_099,PAR_091 → PAR_092 → PAR_099 → PAR_091,1.996,0.665,3_pares
PAR_015,PAR_103,PAR_110,PAR_015 → PAR_103 → PAR_110 → PAR_015,1.996,0.665,3_pares
PAR_064,PAR_070,PAR_111,PAR_064 → PAR_070 → PAR_111 → PAR_064,1.996,0.665,3_pares
PAR_029,PAR_109,PAR_099,PAR_029 → PAR_109 → PAR_099 → PAR_029,1.996,0.665,3_pares
PAR_040,PAR_075,PAR_109,PAR_040 → PAR_075 → PAR_109 → PAR_040,1.996,0.665,3_pares
PAR_040,PAR_070,PAR_053,PAR_040 → PAR_070 → PAR_053 → PAR_040,1.996,0.665,3_pares
PAR_058,PAR_097,PAR_061,PAR_058 → PAR_097 → PAR_061 → PAR_058,1.995,0.665,3_pares
PAR_025,PAR_080,PAR_034,PAR_025 → PAR_080 → PAR_034 → PAR_025,1.995,0.665,3_pares
PAR_032,PAR_070,PAR_064,PAR_032 → PAR_070 → PAR_064 → PAR_032,1.995,0.665,3_pares
PAR_007,PAR_032,PAR_034,PAR_007 → PAR_032 → PAR_034 → PAR_007,1.995,0.665,3_pares
PAR_094,PAR_103,PAR_097,PAR_094 → PAR_103 → PAR_097 → PAR_094,1.995,0.665,3_pares
PAR_021,PAR_040,PAR_037,PAR_021 → PAR_040 → PAR_037 → PAR_021,1.995,0.665,3_pares
PAR_046,PAR_058,PAR_064,PAR_046 → PAR_058 → PAR_064 → PAR_046,1.995,0.665,3_pares
PAR_021,PAR_096,PAR_029,PAR_021 → PAR_096 → PAR_029 → PAR_021,1.995,0.665,3_pares
PAR_034,PAR_112,PAR_109,PAR_034 → PAR_112 → PAR_109 → PAR_034,1.995,0.665,3_pares
PAR_021,PAR_099,PAR_112,PAR_021 → PAR_099 → PAR_112 → PAR_021,1.995,0.665,3_pares
PAR_002,PAR_027,PAR_037,PAR_002 → PAR_027 → PAR_037 → PAR_002,1.995,0.665,3_pares
PAR_021,PAR_097,PAR_029,PAR_021 → PAR_097 → PAR_029 → PAR_021,1.995,0.665,3_pares
PAR_027,PAR_045,PAR_053,PAR_027 → PAR_045 → PAR_053 → PAR_027,1.995,0.665,3_pares
PAR_058,PAR_067,PAR_109,PAR_058 → PAR_067 → PAR_109 → PAR_058,1.995,0.665,3_pares
PAR_027,PAR_061,PAR_067,PAR_027 → PAR_061 → PAR_067 → PAR_027,1.995,0.665,3_pares
PAR_027,PAR_103,PAR_093,PAR_027 → PAR_103 → PAR_093 → PAR_027,1.995,0.665,3_pares
PAR_038,PAR_070,PAR_101,PAR_038 → PAR_070 → PAR_101 → PAR_038,1.995,0.665,3_pares
PAR_033,PAR_111,PAR_037,PAR_033 → PAR_111 → PAR_037 → PAR_033,1.994,0.665,3_pares
PAR_046,PAR_099,PAR_058,PAR_046 → PAR_099 → PAR_058 → PAR_046,1.994,0.665,3_pares
PAR_075,PAR_111,PAR_091,PAR_075 → PAR_111 → PAR_091 → PAR_075,1.994,0.665,3_pares
PAR_033,PAR_092,PAR_099,PAR_033 → PAR_092 → PAR_099 → PAR_033,1.994,0.665,3_pares
PAR_034,PAR_064,PAR_110,PAR_034 → PAR_064 → PAR_110 → PAR_034,1.994,0.665,3_pares
PAR_021,PAR_040,PAR_075,PAR_021 → PAR_040 → PAR_075 → PAR_021,1.994,0.665,3_pares
PAR_007,PAR_076,PAR_027,PAR_007 → PAR_076 → PAR_027 → PAR_007,1.994,0.665,3_pares
PAR_027,PAR_058,PAR_109,PAR_027 → PAR_058 → PAR_109 → PAR_027,1.994,0.665,3_pares
PAR_021,PAR_099,PAR_029,PAR_021 → PAR_099 → PAR_029 → PAR_021,1.994,0.665,3_pares
PAR_034,PAR_092,PAR_091,PAR_034 → PAR_092 → PAR_091 → PAR_034,1.994,0.665,3_pares
PAR_058,PAR_061,PAR_111,PAR_058 → PAR_061 → PAR_111 → PAR_058,1.994,0.665,3_pares
PAR_002,PAR_027,PAR_075,PAR_002 → PAR_027 → PAR_075 → PAR_002,1.994,0.665,3_pares
PAR_037,PAR_053,PAR_102,PAR_037 → PAR_053 → PAR_102 → PAR_037,1.994,0.665,3_pares
PAR_034,PAR_040,PAR_069,PAR_034 → PAR_040 → PAR_069 → PAR_034,1.993,0.664,3_pares
PAR_094,PAR_111,PAR_103,PAR_094 → PAR_111 → PAR_103 → PAR_094,1.993,0.664,3_pares
PAR_027,PAR_099,PAR_117,PAR_027 → PAR_099 → PAR_117 → PAR_027,1.993,0.664,3_pares
PAR_027,PAR_103,PAR_073,PAR_027 → PAR_103 → PAR_073 → PAR_027,1.993,0.664,3_pares
PAR_032,PAR_090,PAR_034,PAR_032 → PAR_090 → PAR_034 → PAR_032,1.993,0.664,3_pares
PAR_033,PAR_034,PAR_037,PAR_033 → PAR_034 → PAR_037 → PAR_033,1.993,0.664,3_pares
PAR_053,PAR_058,PAR_092,PAR_053 → PAR_058 → PAR_092 → PAR_053,1.993,0.664,3_pares
PAR_027,PAR_034,PAR_117,PAR_027 → PAR_034 → PAR_117 → PAR_027,1.993,0.664,3_pares
PAR_029,PAR_070,PAR_067,PAR_029 → PAR_070 → PAR_067 → PAR_029,1.993,0.664,3_pares
PAR_029,PAR_069,PAR_111,PAR_029 → PAR_069 → PAR_111 → PAR_029,1.993,0.664,3_pares
PAR_058,PAR_101,PAR_111,PAR_058 → PAR_101 → PAR_111 → PAR_058,1.993,0.664,3_pares
PAR_032,PAR_070,PAR_034,PAR_032 → PAR_070 → PAR_034 → PAR_032,1.993,0.664,3_pares
PAR_016,PAR_070,PAR_034,PAR_016 → PAR_070 → PAR_034 → PAR_016,1.993,0.664,3_pares
PAR_027,PAR_109,PAR_090,PAR_027 → PAR_109 → PAR_090 → PAR_027,1.993,0.664,3_pares
PAR_021,PAR_065,PAR_101,PAR_021 → PAR_065 → PAR_101 → PAR_021,1.993,0.664,3_pares
PAR_021,PAR_027,PAR_058,PAR_021 → PAR_027 → PAR_058 → PAR_021,1.992,0.664,3_pares
PAR_032,PAR_061,PAR_058,PAR_032 → PAR_061 → PAR_058 → PAR_032,1.992,0.664,3_pares
PAR_027,PAR_046,PAR_068,PAR_027 → PAR_046 → PAR_068 → PAR_027,1.992,0.664,3_pares
PAR_033,PAR_034,PAR_075,PAR_033 → PAR_034 → PAR_075 → PAR_033,1.992,0.664,3_pares
PAR_016,PAR_021,PAR_109,PAR_016 → PAR_021 → PAR_109 → PAR_016,1.992,0.664,3_pares
PAR_061,PAR_099,PAR_091,PAR_061 → PAR_099 → PAR_091 → PAR_061,1.992,0.664,3_pares
PAR_058,PAR_097,PAR_094,PAR_058 → PAR_097 → PAR_094 → PAR_058,1.992,0.664,3_pares
PAR_053,PAR_109,PAR_065,PAR_053 → PAR_109 → PAR_065 → PAR_053,1.992,0.664,3_pares
PAR_030,PAR_075,PAR_111,PAR_030 → PAR_075 → PAR_111 → PAR_030,1.992,0.664,3_pares
PAR_027,PAR_057,PAR_038,PAR_027 → PAR_057 → PAR_038 → PAR_027,1.991,0.664,3_pares
PAR_030,PAR_038,PAR_094,PAR_030 → PAR_038 → PAR_094 → PAR_030,1.991,0.664,3_pares
PAR_021,PAR_090,PAR_027,PAR_021 → PAR_090 → PAR_027 → PAR_021,1.991,0.664,3_pares
PAR_021,PAR_033,PAR_094,PAR_021 → PAR_033 → PAR_094 → PAR_021,1.991,0.664,3_pares
PAR_003,PAR_027,PAR_029,PAR_003 → PAR_027 → PAR_029 → PAR_003,1.991,0.664,3_pares
PAR_002,PAR_109,PAR_103,PAR_002 → PAR_109 → PAR_103 → PAR_002,1.991,0.664,3_pares
PAR_027,PAR_076,PAR_090,PAR_027 → PAR_076 → PAR_090 → PAR_027,1.991,0.664,3_pares
PAR_069,PAR_111,PAR_076,PAR_069 → PAR_111 → PAR_076 → PAR_069,1.991,0.664,3_pares
PAR_021,PAR_046,PAR_040,PAR_021 → PAR_046 → PAR_040 → PAR_021,1.991,0.664,3_pares
PAR_015,PAR_103,PAR_109,PAR_015 → PAR_103 → PAR_109 → PAR_015,1.991,0.664,3_pares
PAR_002,PAR_027,PAR_061,PAR_002 → PAR_027 → PAR_061 → PAR_002,1.99,0.663,3_pares
PAR_037,PAR_053,PAR_091,PAR_037 → PAR_053 → PAR_091 → PAR_037,1.99,0.663,3_pares
PAR_051,PAR_091,PAR_070,PAR_051 → PAR_091 → PAR_070 → PAR_051,1.99,0.663,3_pares
PAR_029,PAR_094,PAR_040,PAR_029 → PAR_094 → PAR_040 → PAR_029,1.99,0.663,3_pares
PAR_038,PAR_109,PAR_061,PAR_038 → PAR_109 → PAR_061 → PAR_038,1.99,0.663,3_pares
PAR_007,PAR_097,PAR_027,PAR_007 → PAR_097 → PAR_027 → PAR_007,1.99,0.663,3_pares
PAR_015,PAR_053,PAR_024,PAR_015 → PAR_053 → PAR_024 → PAR_015,1.99,0.663,3_pares
PAR_046,PAR_053,PAR_103,PAR_046 → PAR_053 → PAR_103 → PAR_046,1.99,0.663,3_pares
PAR_052,PAR_091,PAR_070,PAR_052 → PAR_091 → PAR_070 → PAR_052,1.989,0.663,3_pares
PAR_033,PAR_037,PAR_053,PAR_033 → PAR_037 → PAR_053 → PAR_033,1.989,0.663,3_pares
PAR_037,PAR_076,PAR_111,PAR_037 → PAR_076 → PAR_111 → PAR_037,1.989,0.663,3_pares
PAR_027,PAR_058,PAR_064,PAR_027 → PAR_058 → PAR_064 → PAR_027,1.989,0.663,3_pares
PAR_025,PAR_028,PAR_034,PAR_025 → PAR_028 → PAR_034 → PAR_025,1.989,0.663,3_pares
PAR_007,PAR_064,PAR_027,PAR_007 → PAR_064 → PAR_027 → PAR_007,1.989,0.663,3_pares
PAR_021,PAR_064,PAR_097,PAR_021 → PAR_064 → PAR_097 → PAR_021,1.989,0.663,3_pares
PAR_032,PAR_094,PAR_058,PAR_032 → PAR_094 → PAR_058 → PAR_032,1.989,0.663,3_pares
PAR_033,PAR_061,PAR_099,PAR_033 → PAR_061 → PAR_099 → PAR_033,1.989,0.663,3_pares
PAR_038,PAR_109,PAR_101,PAR_038 → PAR_109 → PAR_101 → PAR_038,1.989,0.663,3_pares
PAR_034,PAR_040,PAR_075,PAR_034 → PAR_040 → PAR_075 → PAR_034,1.989,0.663,3_pares
PAR_037,PAR_038,PAR_111,PAR_037 → PAR_038 → PAR_111 → PAR_037,1.988,0.663,3_pares
PAR_046,PAR_053,PAR_058,PAR_046 → PAR_053 → PAR_058 → PAR_046,1.988,0.663,3_pares
PAR_021,PAR_064,PAR_099,PAR_021 → PAR_064 → PAR_099 → PAR_021,1.988,0.663,3_pares
PAR_033,PAR_034,PAR_046,PAR_033 → PAR_034 → PAR_046 → PAR_033,1.988,0.663,3_pares
PAR_038,PAR_092,PAR_099,PAR_038 → PAR_092 → PAR_099 → PAR_038,1.988,0.663,3_pares
PAR_021,PAR_099,PAR_097,PAR_021 → PAR_099 → PAR_097 → PAR_021,1.988,0.663,3_pares
PAR_025,PAR_080,PAR_027,PAR_025 → PAR_080 → PAR_027 → PAR_025,1.988,0.663,3_pares
PAR_027,PAR_061,PAR_103,PAR_027 → PAR_061 → PAR_103 → PAR_027,1.988,0.663,3_pares
PAR_024,PAR_070,PAR_111,PAR_024 → PAR_070 → PAR_111 → PAR_024,1.988,0.663,3_pares
PAR_053,PAR_120,PAR_065,PAR_053 → PAR_120 → PAR_065 → PAR_053,1.987,0.662,3_pares
PAR_046,PAR_065,PAR_099,PAR_046 → PAR_065 → PAR_099 → PAR_046,1.987,0.662,3_pares
PAR_027,PAR_091,PAR_037,PAR_027 → PAR_091 → PAR_037 → PAR_027,1.987,0.662,3_pares
PAR_027,PAR_097,PAR_090,PAR_027 → PAR_097 → PAR_090 → PAR_027,1.987,0.662,3_pares
PAR_032,PAR_034,PAR_109,PAR_032 → PAR_034 → PAR_109 → PAR_032,1.987,0.662,3_pares
PAR_065,PAR_099,PAR_101,PAR_065 → PAR_099 → PAR_101 → PAR_065,1.987,0.662,3_pares
PAR_030,PAR_092,PAR_053,PAR_030 → PAR_092 → PAR_053 → PAR_030,1.987,0.662,3_pares
PAR_021,PAR_040,PAR_094,PAR_021 → PAR_040 → PAR_094 → PAR_021,1.987,0.662,3_pares
PAR_007,PAR_067,PAR_111,PAR_007 → PAR_067 → PAR_111 → PAR_007,1.987,0.662,3_pares
PAR_007,PAR_027,PAR_034,PAR_007 → PAR_027 → PAR_034 → PAR_007,1.987,0.662,3_pares
PAR_038,PAR_075,PAR_099,PAR_038 → PAR_075 → PAR_099 → PAR_038,1.987,0.662,3_pares
PAR_061,PAR_103,PAR_067,PAR_061 → PAR_103 → PAR_067 → PAR_061,1.987,0.662,3_pares
PAR_007,PAR_027,PAR_099,PAR_007 → PAR_027 → PAR_099 → PAR_007,1.987,0.662,3_pares
PAR_034,PAR_037,PAR_038,PAR_034 → PAR_037 → PAR_038 → PAR_034,1.987,0.662,3_pares
PAR_034,PAR_103,PAR_068,PAR_034 → PAR_103 → PAR_068 → PAR_034,1.987,0.662,3_pares
PAR_027,PAR_103,PAR_101,PAR_027 → PAR_103 → PAR_101 → PAR_027,1.987,0.662,3_pares
PAR_027,PAR_053,PAR_117,PAR_027 → PAR_053 → PAR_117 → PAR_027,1.987,0.662,3_pares
PAR_027,PAR_046,PAR_103,PAR_027 → PAR_046 → PAR_103 → PAR_027,1.987,0.662,3_pares
PAR_027,PAR_046,PAR_052,PAR_027 → PAR_046 → PAR_052 → PAR_027,1.987,0.662,3_pares
PAR_091,PAR_094,PAR_111,PAR_091 → PAR_094 → PAR_111 → PAR_091,1.987,0.662,3_pares
PAR_038,PAR_075,PAR_111,PAR_038 → PAR_075 → PAR_111 → PAR_038,1.986,0.662,3_pares
PAR_045,PAR_053,PAR_103,PAR_045 → PAR_053 → PAR_103 → PAR_045,1.986,0.662,3_pares
PAR_027,PAR_058,PAR_032,PAR_027 → PAR_058 → PAR_032 → PAR_027,1.986,0.662,3_pares
PAR_058,PAR_109,PAR_103,PAR_058 → PAR_109 → PAR_103 → PAR_058,1.986,0.662,3_pares
PAR_033,PAR_094,PAR_099,PAR_033 → PAR_094 → PAR_099 → PAR_033,1.986,0.662,3_pares
PAR_027,PAR_051,PAR_053,PAR_027 → PAR_051 → PAR_053 → PAR_027,1.986,0.662,3_pares
PAR_027,PAR_099,PAR_090,PAR_027 → PAR_099 → PAR_090 → PAR_027,1.986,0.662,3_pares
PAR_034,PAR_038,PAR_075,PAR_034 → PAR_038 → PAR_075 → PAR_034,1.986,0.662,3_pares
PAR_007,PAR_067,PAR_034,PAR_007 → PAR_067 → PAR_034 → PAR_007,1.986,0.662,3_pares
PAR_007,PAR_032,PAR_027,PAR_007 → PAR_032 → PAR_027 → PAR_007,1.986,0.662,3_pares
PAR_016,PAR_070,PAR_027,PAR_016 → PAR_070 → PAR_027 → PAR_016,1.985,0.662,3_pares
PAR_027,PAR_103,PAR_039,PAR_027 → PAR_103 → PAR_039 → PAR_027,1.985,0.662,3_pares
PAR_027,PAR_034,PAR_090,PAR_027 → PAR_034 → PAR_090 → PAR_027,1.985,0.662,3_pares
PAR_016,PAR_021,PAR_034,PAR_016 → PAR_021 → PAR_034 → PAR_016,1.985,0.662,3_pares
PAR_053,PAR_091,PAR_061,PAR_053 → PAR_091 → PAR_061 → PAR_053,1.985,0.662,3_pares
PAR_016,PAR_090,PAR_027,PAR_016 → PAR_090 → PAR_027 → PAR_016,1.985,0.662,3_pares
